#.t	.Aer_Anox_ZP.C(S_A)	.Aer_Anox_ZP.C(S_F)	.Aer_Anox_ZP.C(S_I)	.Aer_Anox_ZP.C(S_N2O)	.Aer_Anox_ZP.C(S_NH)	.Aer_Anox_ZP.C(S_NO)	.Aer_Anox_ZP.C(S_NO2)	.Aer_Anox_ZP.C(S_NO3)	.Aer_Anox_ZP.C(S_O)	.Aer_Anox_ZP.C(X_BA1)	.Aer_Anox_ZP.C(X_BA2)	.Aer_Anox_ZP.C(X_H)	.Aer_Anox_ZP.C(X_TSS)	.Aer_Anox_ZP.FluxN2O_gas
#d	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/d
       0	0.449869	 4.21568	  42.742	0.0460128	  2.3963	0.0565285	0.492947	0.0173533	 1.80465	 98.8969	 4.30192	 376.727	 3082.91	 92803.7
0.00347222	0.505485	 4.12938	  42.742	0.0794795	 2.39386	0.070829	0.517662	0.0480332	 1.88095	 98.8962	   4.304	 376.533	 3082.99	  160301
0.00694444	0.549843	 4.09107	  42.742	0.0905595	  2.3822	0.077887	0.591757	0.0776386	 1.88214	 98.8974	 4.30607	 376.323	  3083.1	  182646
0.0104167	0.579159	 4.01237	  42.742	0.100969	 2.36919	0.0829475	0.648155	0.106861	 1.88163	 98.8986	 4.30819	 376.128	 3083.26	  203639
0.0138889	0.597786	 3.92407	  42.742	0.109373	 2.35731	0.0870496	0.699207	 0.13437	 1.88377	 98.8996	 4.31022	 375.939	 3083.44	  220587
0.0173611	0.609352	 3.83202	  42.742	0.116496	 2.34704	0.0908884	0.746271	0.160487	 1.88925	 98.9004	 4.31219	 375.753	 3083.62	  234951
0.0208333	0.616161	  3.7374	  42.742	0.122891	 2.33776	0.094666	0.789792	0.185421	 1.89684	 98.9009	  4.3141	  375.57	  3083.8	  247849
0.0243056	0.619787	 3.64223	  42.742	  0.1289	  2.3292	0.0984708	0.830608	0.209301	 1.90571	 98.9012	 4.31596	 375.388	 3083.99	  259966
0.0277778	0.621337	 3.54778	  42.742	0.134703	 2.32118	0.102341	0.869277	0.232261	 1.91532	 98.9014	 4.31778	 375.208	 3084.18	  271669
 0.03125	0.621545	 3.45493	  42.742	0.140393	 2.31356	0.106301	0.906188	0.254403	 1.92536	 98.9015	 4.31955	 375.028	 3084.36	  283143
0.0347222	0.620916	 3.36436	  42.742	0.146016	 2.30626	 0.11037	0.941639	0.275813	 1.93563	 98.9014	  4.3213	 374.849	 3084.55	  294483
0.0381944	0.619789	 3.27653	  42.742	0.151596	 2.29921	0.114569	0.975859	0.296568	 1.94601	 98.9013	 4.32301	 374.669	 3084.72	  305735
0.0416667	0.618391	 3.19177	  42.742	0.157143	 2.29237	0.118916	 1.00902	0.316732	 1.95644	 98.9011	 4.32469	  374.49	  3084.9	  316921
0.0451389	0.616866	 3.11039	  42.742	 0.16266	 2.28572	0.123432	 1.04125	 0.33635	 1.96686	 98.9007	 4.32635	  374.31	 3085.07	  328046
0.0486111	0.615309	 3.03247	  42.742	0.168146	 2.27923	0.128134	 1.07266	 0.35548	 1.97724	 98.9004	 4.32799	  374.13	 3085.24	  339107
0.0520833	0.613776	 2.95811	  42.742	0.173595	 2.27287	0.133038	 1.10334	0.374162	 1.98756	 98.8999	 4.32961	  373.95	 3085.41	  350094
0.0555556	0.612299	  2.8874	  42.742	0.178999	 2.26665	0.138163	 1.13335	0.392426	  1.9978	 98.8993	 4.33122	 373.769	 3085.57	  360991
0.0590278	0.610893	 2.82032	  42.742	0.184348	 2.26054	0.143525	 1.16272	0.410305	 2.00796	 98.8987	  4.3328	 373.587	 3085.73	  371777
  0.0625	0.609563	 2.75683	  42.742	0.189632	 2.25454	0.149136	 1.19152	0.427828	 2.01802	  98.898	 4.33438	 373.405	 3085.89	  382431
0.0659722	0.608309	 2.69692	  42.742	0.194837	 2.24863	0.155012	 1.21977	0.445015	 2.02796	 98.8973	 4.33594	 373.222	 3086.04	  392926
0.0694444	0.607126	 2.64053	  42.742	0.199951	 2.24283	0.161163	 1.24748	0.461886	 2.03779	 98.8964	 4.33749	 373.038	 3086.19	  403236
0.0729167	0.606009	 2.58753	  42.742	 0.20496	  2.2371	0.167597	  1.2747	0.478461	  2.0475	 98.8955	 4.33903	 372.854	 3086.34	  413336
0.0763889	0.604954	 2.53793	  42.742	0.209849	 2.23146	0.174328	 1.30141	0.494748	 2.05708	 98.8946	 4.34057	  372.67	 3086.48	  423193
0.0798611	0.603954	 2.49153	  42.742	0.214609	  2.2259	 0.18135	 1.32765	0.510769	 2.06653	 98.8936	 4.34209	 372.485	 3086.63	  432789
0.0833333	0.603006	 2.44834	  42.742	0.219222	 2.22041	0.188677	  1.3534	0.526524	 2.07584	 98.8925	 4.34361	 372.299	 3086.76	  442090
0.0868055	0.602104	 2.40814	  42.742	0.223683	 2.21499	0.196297	  1.3787	0.542033	 2.08501	 98.8914	 4.34513	 372.113	  3086.9	  451083
0.0902778	0.601247	 2.37094	  42.742	0.227977	 2.20964	0.204216	 1.40353	0.557293	 2.09404	 98.8902	 4.34663	 371.926	 3087.04	  459738
 0.09375	0.600432	 2.33651	  42.742	  0.2321	 2.20435	0.212418	 1.42791	 0.57232	 2.10292	  98.889	 4.34814	 371.739	 3087.17	  468049
0.0972222	0.599657	 2.30481	  42.742	0.236042	 2.19912	0.220899	 1.45183	0.587113	 2.11165	 98.8877	 4.34964	 371.552	  3087.3	  475996
0.100694	0.598921	  2.2757	  42.742	  0.2398	 2.19394	0.229643	 1.47529	0.601679	 2.12023	 98.8864	 4.35114	 371.364	 3087.43	  483572
0.104167	0.598222	 2.24904	  42.742	0.243375	 2.18882	0.238631	  1.4983	0.616025	 2.12866	  98.885	 4.35263	 371.177	 3087.55	  490776
0.107639	 0.59756	 2.22474	  42.742	 0.24676	 2.18376	0.247848	 1.52085	0.630148	 2.13694	 98.8836	 4.35412	 370.988	 3087.67	  497599
0.111111	0.596933	 2.20267	  42.742	 0.24996	 2.17874	0.257271	 1.54295	0.644055	 2.14507	 98.8821	 4.35561	   370.8	  3087.8	  504049
0.114583	 0.59634	  2.1827	  42.742	0.252979	 2.17377	0.266874	  1.5646	0.657749	 2.15305	 98.8806	  4.3571	 370.612	 3087.92	  510132
0.118056	 0.59578	 2.16469	  42.742	 0.25582	 2.16885	0.276634	 1.58579	0.671232	 2.16088	 98.8791	 4.35858	 370.423	 3088.04	  515858
0.121528	0.595252	 2.14857	  42.742	0.258489	 2.16398	0.286523	 1.60652	0.684504	 2.16856	 98.8775	 4.36007	 370.234	 3088.15	  521236
   0.125	0.594754	 2.13421	  42.742	0.260992	 2.15915	0.296516	 1.62679	0.697566	  2.1761	 98.8759	 4.36155	 370.046	 3088.27	  526279
0.128472	0.594284	 2.12148	  42.742	0.263339	 2.15436	0.306582	  1.6466	0.710424	  2.1835	 98.8742	 4.36304	 369.857	 3088.38	  531007
0.131944	0.593842	 2.11028	  42.742	0.265538	 2.14962	0.316695	 1.66595	0.723077	 2.19075	 98.8725	 4.36452	 369.668	 3088.49	  535437
0.135417	0.593426	 2.10051	  42.742	0.267598	 2.14493	0.326829	 1.68484	0.735527	 2.19787	 98.8708	   4.366	  369.48	  3088.6	  539587
0.138889	0.593033	 2.09207	  42.742	0.269528	 2.14028	0.336956	 1.70326	0.747777	 2.20485	 98.8691	 4.36748	 369.291	 3088.71	  543475
0.142361	0.592662	 2.08486	  42.742	0.271338	 2.13567	0.347051	 1.72123	0.759826	 2.21169	 98.8673	 4.36897	 369.103	 3088.82	  547120
0.145833	0.592312	 2.07881	  42.742	0.273035	  2.1311	0.357091	 1.73873	0.771676	  2.2184	 98.8655	 4.37045	 368.915	 3088.93	  550538
0.149306	 0.59198	 2.07382	  42.742	 0.27463	 2.12658	0.367053	 1.75577	 0.78333	 2.22499	 98.8637	 4.37193	 368.727	 3089.03	  553749
0.152778	0.591666	  2.0698	  42.742	 0.27613	  2.1221	0.376917	 1.77235	0.794789	 2.23144	 98.8618	 4.37341	 368.539	 3089.14	  556771
 0.15625	0.591367	 2.06669	  42.742	0.277545	 2.11767	0.386663	 1.78848	0.806055	 2.23777	 98.8599	 4.37489	 368.352	 3089.24	  559619
0.159722	0.591083	 2.06441	  42.742	0.278882	 2.11327	0.396275	 1.80415	0.817131	 2.24398	  98.858	 4.37638	 368.165	 3089.35	  562311
0.163194	0.590811	  2.0629	  42.742	0.280148	 2.10893	0.405737	 1.81937	0.828017	 2.25007	 98.8561	 4.37786	 367.978	 3089.45	  564858
0.166667	0.590551	  2.0621	  42.742	0.281349	 2.10462	0.415035	 1.83415	0.838717	 2.25604	 98.8541	 4.37935	 367.791	 3089.55	  567275
0.170139	0.590301	 2.06195	  42.742	0.282491	 2.10036	0.424159	 1.84848	0.849231	 2.26189	 98.8521	 4.38083	 367.605	 3089.65	  569574
0.173611	0.590061	 2.06239	  42.742	 0.28358	 2.09614	0.433097	 1.86237	0.859562	 2.26762	 98.8501	 4.38232	 367.419	 3089.75	  571765
0.177083	0.589828	 2.06339	  42.742	 0.28462	 2.09197	0.441841	 1.87584	0.869712	 2.27325	 98.8481	 4.38381	 367.233	 3089.84	  573859
0.180556	0.589603	 2.06489	  42.742	0.285617	 2.08784	0.450384	 1.88887	0.879683	 2.27876	 98.8461	 4.38529	 367.048	 3089.94	  575863
0.184028	0.589384	 2.06686	  42.742	0.286573	 2.08375	 0.45872	 1.90148	0.889477	 2.28416	  98.844	 4.38678	 366.863	 3090.04	  577787
  0.1875	0.589171	 2.06926	  42.742	0.287493	 2.07971	0.466844	 1.91367	0.899096	 2.28945	  98.842	 4.38827	 366.678	 3090.13	  579637
0.190972	0.588963	 2.07205	  42.742	0.288379	 2.07571	0.474752	 1.92546	0.908541	 2.29463	 98.8399	 4.38976	 366.494	 3090.23	  581420
0.194444	 0.58876	 2.07519	  42.742	0.289234	 2.07175	0.482445	 1.93684	0.917818	 2.29971	 98.8378	 4.39126	  366.31	 3090.32	  583140
0.197917	 0.58856	 2.07867	  42.742	0.290061	 2.06784	0.489918	 1.94783	0.926925	 2.30468	 98.8356	 4.39275	 366.126	 3090.42	  584803
0.201389	0.588363	 2.08245	  42.742	0.290862	 2.06397	0.497176	 1.95844	0.935868	 2.30955	 98.8335	 4.39424	 365.943	 3090.51	  586414
0.204861	0.588169	 2.08652	  42.742	0.291639	 2.06014	0.504213	 1.96866	0.944646	 2.31432	 98.8314	 4.39574	  365.76	  3090.6	  587975
0.208333	0.587978	 2.09084	  42.742	0.292392	 2.05636	0.511035	 1.97851	0.953263	 2.31899	 98.8292	 4.39724	 365.578	  3090.7	  589491
0.211806	0.587788	  2.0954	  42.742	0.293125	 2.05262	0.517642	   1.988	 0.96172	 2.32355	  98.827	 4.39873	 365.396	 3090.79	  590963
0.215278	  0.5876	 2.10018	  42.742	0.293837	 2.04892	0.524036	 1.99713	0.970022	 2.32802	 98.8248	 4.40023	 365.214	 3090.88	  592394
