#.t	.Aer_Anox_ZP.C(S_A)	.Aer_Anox_ZP.C(S_F)	.Aer_Anox_ZP.C(S_I)	.Aer_Anox_ZP.C(S_N2O)	.Aer_Anox_ZP.C(S_NH)	.Aer_Anox_ZP.C(S_NO)	.Aer_Anox_ZP.C(S_NO2)	.Aer_Anox_ZP.C(S_NO3)	.Aer_Anox_ZP.C(S_O)	.Aer_Anox_ZP.C(X_BA1)	.Aer_Anox_ZP.C(X_BA2)	.Aer_Anox_ZP.C(X_H)	.Aer_Anox_ZP.C(X_TSS)	.Aer_Anox_ZP.FluxN2O_gas
#d	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/d
       0	0.449869	 4.21568	  42.742	0.0460128	  2.3963	0.0565285	0.492947	0.0173533	 1.80465	 98.8969	 4.30192	 376.727	 3082.91	 92803.7
0.00347222	0.505474	 4.12922	  42.742	0.0797732	 2.39322	0.071655	0.517098	0.048027	 1.87985	 98.8963	   4.304	 376.533	 3082.99	  160893
0.00694444	0.549795	 4.09044	  42.742	0.0912046	  2.3811	0.0789261	0.590728	0.0776111	 1.88053	 98.8975	 4.30606	 376.323	  3083.1	  183947
0.0104167	0.579059	 4.01113	  42.742	0.101868	 2.36766	0.0840572	0.646651	  0.1068	 1.87972	 98.8988	 4.30818	 376.128	 3083.26	  205453
0.0138889	0.597644	 3.92226	  42.742	0.110427	 2.35539	0.0881932	0.697272	0.134271	 1.88169	 98.8999	 4.31021	  375.94	 3083.44	  222712
0.0173611	 0.60917	  3.8297	  42.742	0.117647	 2.34476	0.092062	0.743938	0.160347	 1.88705	 98.9007	 4.31218	 375.754	 3083.62	  237273
0.0208333	0.615956	 3.73465	  42.742	0.124117	 2.33512	0.0958744	0.787099	0.185241	 1.89456	 98.9012	 4.31408	 375.571	 3083.81	  250322
0.0243056	0.619561	 3.63913	  42.742	0.130192	 2.32621	0.099721	 0.82758	0.209081	 1.90336	 98.9016	 4.31594	  375.39	 3083.99	  262572
0.0277778	0.621096	  3.5444	  42.742	0.136062	 2.31785	 0.10364	0.865941	0.232001	 1.91292	 98.9019	 4.31775	 375.209	 3084.18	  274408
 0.03125	0.621294	 3.45134	  42.742	 0.14182	 2.30989	0.107657	0.902566	0.254104	  1.9229	  98.902	 4.31952	  375.03	 3084.36	  286021
0.0347222	0.620659	 3.36061	  42.742	0.147516	 2.30225	 0.11179	0.937752	0.275477	 1.93312	  98.902	 4.32126	  374.85	 3084.55	  297507
0.0381944	0.619528	 3.27267	  42.742	0.153172	 2.29487	 0.11606	0.971724	0.296195	 1.94345	 98.9019	 4.32297	 374.671	 3084.73	  308912
0.0416667	0.618126	 3.18787	  42.742	0.158798	 2.28771	0.120487	 1.00465	 0.31632	 1.95383	 98.9018	 4.32465	 374.492	  3084.9	  320258
0.0451389	  0.6166	 3.10648	  42.742	0.164397	 2.28073	0.125092	 1.03666	0.335903	 1.96421	 98.9015	 4.32631	 374.312	 3085.08	  331548
0.0486111	0.615043	  3.0286	  42.742	0.169966	 2.27391	 0.12989	 1.06787	0.354999	 1.97455	 98.9012	 4.32794	 374.132	 3085.24	  342777
0.0520833	0.613511	 2.95431	  42.742	0.175499	 2.26724	0.134901	 1.09835	0.373647	 1.98483	 98.9007	 4.32956	 373.952	 3085.41	  353934
0.0555556	0.612036	 2.88371	  42.742	0.180987	 2.26069	0.140144	 1.12817	0.391876	 1.99504	 98.9002	 4.33116	  373.77	 3085.57	  365000
0.0590278	0.610634	 2.81678	  42.742	0.186419	 2.25427	0.145634	 1.15737	0.409722	 2.00515	 98.8997	 4.33274	 373.589	 3085.73	  375953
  0.0625	0.609308	 2.75346	  42.742	0.191784	 2.24795	0.151383	 1.18601	0.427213	 2.01517	  98.899	 4.33431	 373.407	 3085.89	  386771
0.0659722	0.608059	 2.69376	  42.742	0.197067	 2.24174	 0.15741	 1.21409	0.444367	 2.02508	 98.8983	 4.33587	 373.224	 3086.04	  397424
0.0694444	0.606883	  2.6376	  42.742	0.202255	 2.23562	0.163725	 1.24166	0.461206	 2.03488	 98.8975	 4.33742	  373.04	 3086.19	  407884
0.0729167	0.605774	 2.58485	  42.742	0.207335	 2.22959	0.170333	 1.26873	 0.47775	 2.04455	 98.8967	 4.33896	 372.856	 3086.34	  418126
0.0763889	0.604728	 2.53553	  42.742	0.212289	 2.22364	 0.17725	 1.29531	0.494005	 2.05409	 98.8958	 4.34049	 372.672	 3086.48	  428114
0.0798611	0.603738	 2.48943	  42.742	0.217109	 2.21778	0.184472	 1.32142	0.509994	 2.06351	 98.8948	 4.34201	 372.486	 3086.63	  437830
0.0833333	  0.6028	 2.44655	  42.742	0.221776	 2.21198	0.192008	 1.34706	0.525718	 2.07278	 98.8938	 4.34353	 372.301	 3086.77	  447239
0.0868055	 0.60191	 2.40669	  42.742	0.226284	 2.20626	0.199848	 1.37225	0.541194	 2.08192	 98.8927	 4.34504	 372.115	  3086.9	  456328
0.0902778	0.601067	 2.36982	  42.742	0.230618	 2.20061	0.207998	 1.39697	0.556423	 2.09091	 98.8916	 4.34654	 371.928	 3087.04	  465065
 0.09375	0.600265	 2.33574	  42.742	0.234776	 2.19502	0.216438	 1.42124	0.571418	 2.09976	 98.8904	 4.34804	 371.741	 3087.17	  473446
0.0972222	0.599504	 2.30441	  42.742	0.238746	 2.18949	0.225167	 1.44506	0.586179	 2.10846	 98.8891	 4.34954	 371.553	  3087.3	  481448
0.100694	0.598783	 2.27565	  42.742	0.242526	 2.18402	0.234163	 1.46843	0.600713	 2.11701	 98.8878	 4.35103	 371.366	 3087.43	  489069
0.104167	0.598098	 2.24934	  42.742	0.246117	  2.1786	0.243407	 1.49136	0.615027	 2.12541	 98.8865	 4.35252	 371.178	 3087.55	  496306
0.107639	0.597451	 2.22542	  42.742	0.249513	 2.17324	0.252886	 1.51383	0.629116	 2.13366	 98.8851	 4.35401	  370.99	 3087.68	  503150
0.111111	0.596839	 2.20371	  42.742	0.252719	 2.16793	 0.26257	 1.53585	0.642991	 2.14177	 98.8837	  4.3555	 370.801	  3087.8	  509612
0.114583	0.596261	 2.18408	  42.742	 0.25574	 2.16267	0.272434	 1.55741	0.656652	 2.14972	 98.8823	 4.35698	 370.613	 3087.92	  515700
0.118056	0.595715	 2.16642	  42.742	0.258581	 2.15746	0.282452	 1.57853	0.670102	 2.15753	 98.8808	 4.35847	 370.424	 3088.04	  521424
0.121528	0.595201	 2.15064	  42.742	0.261244	  2.1523	0.292598	 1.59918	 0.68334	  2.1652	 98.8792	 4.35995	 370.235	 3088.15	  526791
   0.125	0.594717	  2.1366	  42.742	0.263741	 2.14718	0.302841	 1.61937	0.696369	 2.17272	 98.8777	 4.36143	 370.046	 3088.27	  531822
0.128472	 0.59426	 2.12418	  42.742	 0.26608	 2.14211	0.313152	 1.63911	0.709194	  2.1801	 98.8761	 4.36291	 369.858	 3088.38	  536535
0.131944	 0.59383	 2.11328	  42.742	 0.26827	 2.13709	0.323502	 1.65839	0.721814	 2.18734	 98.8744	 4.36439	 369.669	 3088.49	  540947
0.135417	0.593425	 2.10379	  42.742	0.270321	 2.13212	0.333864	  1.6772	0.734232	 2.19445	 98.8727	 4.36587	 369.481	  3088.6	  545078
0.138889	0.593043	 2.09561	  42.742	0.272242	 2.12718	0.344211	 1.69556	0.746448	 2.20142	  98.871	 4.36735	 369.292	 3088.71	  548948
0.142361	0.592682	 2.08866	  42.742	0.274042	  2.1223	0.354516	 1.71344	0.758464	 2.20826	 98.8693	 4.36883	 369.104	 3088.82	  552572
0.145833	0.592342	 2.08285	  42.742	0.275731	 2.11746	0.364755	 1.73086	0.770282	 2.21497	 98.8675	 4.37031	 368.916	 3088.93	  555973
0.149306	0.592019	 2.07807	  42.742	0.277318	 2.11267	0.374906	 1.74782	0.781903	 2.22155	 98.8657	 4.37178	 368.728	 3089.04	  559169
0.152778	0.591712	 2.07426	  42.742	0.278812	 2.10792	0.384947	 1.76432	0.793331	 2.22801	 98.8639	 4.37326	  368.54	 3089.14	  562177
 0.15625	0.591421	 2.07134	  42.742	0.280221	 2.10322	0.394861	 1.78036	0.804567	 2.23435	 98.8621	 4.37474	 368.353	 3089.24	  565015
