#.t	.Aer_Anox_ZP.C(S_A)	.Aer_Anox_ZP.C(S_F)	.Aer_Anox_ZP.C(S_I)	.Aer_Anox_ZP.C(S_N2O)	.Aer_Anox_ZP.C(S_NH)	.Aer_Anox_ZP.C(S_NO)	.Aer_Anox_ZP.C(S_NO2)	.Aer_Anox_ZP.C(S_NO3)	.Aer_Anox_ZP.C(S_O)	.Aer_Anox_ZP.C(X_BA1)	.Aer_Anox_ZP.C(X_BA2)	.Aer_Anox_ZP.C(X_H)	.Aer_Anox_ZP.C(X_TSS)	.Aer_Anox_ZP.FluxN2O_gas
#d	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/d
       0	0.449869	 4.21568	  42.742	0.0460128	  2.3963	0.0565285	0.492947	0.0173533	 1.80465	 98.8969	 4.30192	 376.727	 3082.91	 92803.7
0.00347222	0.505713	 4.13266	  42.742	0.073268	 2.40616	0.0565341	 0.52779	0.0481545	 1.90207	 98.8944	 4.30402	 376.532	 3082.99	  147773
0.00694444	0.550802	 4.10409	  42.742	0.0776373	 2.40355	0.0601994	0.610659	0.078176	 1.91332	 98.8942	 4.30612	 376.317	 3083.09	  156584
0.0104167	0.581103	  4.0381	  42.742	0.0835662	 2.39901	0.0642565	0.676111	0.108058	 1.91906	 98.8942	  4.3083	 376.117	 3083.25	  168540
0.0138889	0.600621	 3.96179	  42.742	0.0894228	 2.39493	0.0679068	0.735517	 0.13632	 1.92494	 98.8941	 4.31041	 375.924	 3083.42	  180351
0.0173611	0.612929	 3.88032	  42.742	0.0949399	 2.39209	0.0713304	0.790287	0.163232	 1.93292	 98.8937	 4.31245	 375.733	  3083.6	  191477
0.0208333	0.620303	 3.79474	  42.742	0.100096	 2.39005	0.074613	0.840918	0.188976	 1.94241	 98.8931	 4.31444	 375.546	 3083.79	  201875
0.0243056	0.624332	 3.70709	  42.742	 0.10496	 2.38862	0.0778193	0.888276	 0.21366	 1.95286	 98.8924	 4.31638	 375.361	 3083.97	  211684
0.0277778	0.626184	 3.61881	  42.742	  0.1096	 2.38763	0.0809888	0.933016	0.237419	 1.96387	 98.8915	 4.31827	 375.178	 3084.16	  221042
 0.03125	0.626608	 3.53091	  42.742	0.114064	 2.38697	0.0841478	0.975564	0.260346	 1.97517	 98.8906	 4.32013	 374.995	 3084.34	  230042
0.0347222	0.626134	 3.44418	  42.742	0.118386	 2.38656	0.0873183	 1.01627	0.282525	 1.98662	 98.8895	 4.32195	 374.814	 3084.52	  238758
0.0381944	0.625123	 3.35921	  42.742	0.122594	 2.38636	0.0905187	 1.05542	0.304034	 1.99812	 98.8883	 4.32374	 374.633	  3084.7	  247243
0.0416667	0.623809	 3.27642	  42.742	0.126706	 2.38631	0.0937651	 1.09321	0.324936	 2.00961	 98.8871	 4.32551	 374.452	 3084.88	  255535
0.0451389	0.622346	 3.19614	  42.742	0.130735	 2.38641	0.0970727	 1.12981	0.345282	 2.02104	 98.8858	 4.32725	 374.271	 3085.05	  263660
0.0486111	0.620831	 3.11861	  42.742	0.134692	 2.38662	0.100455	 1.16535	0.365122	 2.03241	 98.8843	 4.32896	  374.09	 3085.22	  271639
0.0520833	0.619322	 3.04395	  42.742	0.138582	 2.38693	0.103924	 1.19994	  0.3845	 2.04368	 98.8829	 4.33066	 373.909	 3085.39	  279483
0.0555556	0.617851	 2.97225	  42.742	 0.14241	 2.38734	0.107491	 1.23366	0.403453	 2.05485	 98.8813	 4.33234	 373.728	 3085.55	  287202
0.0590278	0.616435	 2.90365	  42.742	0.146177	 2.38783	 0.11117	 1.26656	0.422004	 2.06591	 98.8797	 4.33401	 373.546	 3085.71	  294796
  0.0625	0.615077	 2.83807	  42.742	0.149883	 2.38839	0.114967	 1.29872	0.440192	 2.07685	  98.878	 4.33566	 373.364	 3085.87	  302269
0.0659722	0.613778	  2.7756	  42.742	0.153526	 2.38903	0.118895	 1.33017	0.458032	 2.08767	 98.8763	 4.33729	 373.181	 3086.02	  309615
0.0694444	0.612531	 2.71613	  42.742	0.157106	 2.38974	0.122959	 1.36094	0.475554	 2.09835	 98.8745	 4.33892	 372.998	 3086.17	  316832
0.0729167	0.611334	 2.65974	  42.742	0.160616	 2.39052	0.127174	 1.39106	0.492765	  2.1089	 98.8726	 4.34054	 372.814	 3086.32	  323909
0.0763889	 0.61018	 2.60629	  42.742	0.164055	 2.39136	0.131543	 1.42056	 0.50969	 2.11931	 98.8707	 4.34214	  372.63	 3086.46	  330843
0.0798611	0.609064	 2.55576	  42.742	0.167417	 2.39227	0.136074	 1.44944	0.526339	 2.12958	 98.8687	 4.34374	 372.446	  3086.6	  337621
0.0833333	0.607982	  2.5081	  42.742	0.170698	 2.39323	0.140776	 1.47774	0.542723	 2.13971	 98.8666	 4.34533	 372.261	 3086.74	  344234
0.0868055	0.606931	  2.4632	  42.742	0.173892	 2.39425	0.145651	 1.50545	0.558856	 2.14968	 98.8645	 4.34692	 372.076	 3086.88	  350674
0.0902778	 0.60591	 2.42105	  42.742	0.176993	 2.39533	0.150708	 1.53259	0.574741	  2.1595	 98.8624	  4.3485	  371.89	 3087.01	  356925
 0.09375	0.604918	 2.38154	  42.742	0.179997	 2.39645	 0.15595	 1.55917	0.590389	 2.16917	 98.8602	 4.35008	 371.704	 3087.15	  362981
0.0972222	0.603954	 2.34458	  42.742	0.182899	 2.39764	0.161379	  1.5852	0.605807	 2.17868	 98.8579	 4.35165	 371.517	 3087.28	  368831
0.100694	0.603019	  2.3101	  42.742	0.185694	 2.39887	0.166998	 1.61069	0.620999	 2.18802	 98.8556	 4.35321	 371.331	  3087.4	  374464
0.104167	0.602113	 2.27805	  42.742	0.188376	 2.40015	 0.17281	 1.63563	0.635967	 2.19719	 98.8533	 4.35478	 371.144	 3087.53	  379870
0.107639	0.601239	 2.24831	  42.742	0.190943	 2.40147	0.178814	 1.66004	0.650718	  2.2062	 98.8509	 4.35634	 370.956	 3087.65	  385044
0.111111	0.600396	 2.22078	  42.742	0.193391	 2.40284	0.185007	 1.68393	0.665255	 2.21504	 98.8485	  4.3579	 370.769	 3087.78	  389979
0.114583	0.599585	 2.19539	  42.742	0.195719	 2.40425	0.191389	  1.7073	 0.67958	 2.22371	  98.846	 4.35945	 370.581	 3087.89	  394669
0.118056	0.598809	 2.17207	  42.742	0.197921	  2.4057	0.197957	 1.73015	0.693693	  2.2322	 98.8435	 4.36101	 370.393	 3088.01	  399107
0.121528	0.598066	 2.15073	  42.742	0.199998	 2.40719	0.204705	 1.75249	0.707597	 2.24051	  98.841	 4.36256	 370.205	 3088.13	  403293
   0.125	0.597358	 2.13127	  42.742	 0.20195	 2.40872	0.211627	 1.77434	0.721294	 2.24865	 98.8384	 4.36411	 370.017	 3088.24	  407225
0.128472	0.596685	 2.11359	  42.742	0.203776	 2.41028	0.218715	 1.79569	0.734786	 2.25661	 98.8358	 4.36566	 369.829	 3088.36	  410905
0.131944	0.596045	 2.09762	  42.742	0.205478	 2.41187	0.225961	 1.81655	0.748074	  2.2644	 98.8332	 4.36721	 369.641	 3088.47	  414333
0.135417	 0.59544	 2.08328	  42.742	0.207057	  2.4135	0.233356	 1.83694	0.761157	 2.27201	 98.8305	 4.36876	 369.453	 3088.58	  417514
0.138889	0.594868	 2.07048	  42.742	0.208514	 2.41516	 0.24089	 1.85685	0.774037	 2.27944	 98.8278	  4.3703	 369.265	 3088.68	  420451
0.142361	0.594329	 2.05915	  42.742	0.209854	 2.41684	0.248552	  1.8763	0.786713	  2.2867	 98.8251	 4.37185	 369.077	 3088.79	  423148
0.145833	0.593821	 2.04921	  42.742	0.211079	 2.41855	0.256328	 1.89528	0.799188	 2.29378	 98.8224	  4.3734	 368.889	  3088.9	  425615
0.149306	0.593342	 2.04056	  42.742	0.212194	 2.42029	0.264206	 1.91381	0.811461	 2.30069	 98.8196	 4.37494	 368.702	    3089	  427861
0.152778	0.592892	 2.03314	  42.742	0.213204	 2.42205	0.272172	  1.9319	0.823535	 2.30743	 98.8168	 4.37649	 368.514	  3089.1	  429894
 0.15625	0.592469	 2.02687	  42.742	0.214113	 2.42383	0.280212	 1.94955	0.835409	   2.314	  98.814	 4.37803	 368.326	 3089.21	  431724
0.159722	 0.59207	 2.02168	  42.742	0.214927	 2.42563	0.288313	 1.96677	0.847084	 2.32041	 98.8111	 4.37958	 368.139	 3089.31	  433363
0.163194	0.591696	 2.01751	  42.742	0.215652	 2.42746	0.296459	 1.98357	0.858562	 2.32665	 98.8083	 4.38112	 367.952	 3089.41	  434820
0.166667	0.591342	  2.0143	  42.742	0.216292	  2.4293	0.304637	 1.99995	0.869843	 2.33273	 98.8054	 4.38267	 367.765	  3089.5	  436108
0.170139	0.591009	 2.01196	  42.742	0.216854	 2.43116	0.312833	 2.01592	0.880929	 2.33866	 98.8025	 4.38421	 367.579	  3089.6	  437238
0.173611	0.590694	 2.01046	  42.742	0.217343	 2.43304	0.321032	 2.03149	 0.89182	 2.34443	 98.7996	 4.38576	 367.392	  3089.7	  438222
0.177083	0.590396	 2.00973	  42.742	0.217766	 2.43493	0.329222	 2.04667	0.902518	 2.35004	 98.7967	 4.38731	 367.206	  3089.8	  439070
0.180556	0.590113	 2.00972	  42.742	0.218127	 2.43684	0.337387	 2.06146	0.913022	 2.35551	 98.7937	 4.38885	  367.02	 3089.89	  439794
0.184028	0.589843	 2.01037	  42.742	0.218432	 2.43876	0.345517	 2.07586	0.923337	 2.36083	 98.7907	  4.3904	 366.835	 3089.98	  440406
