#.t	.Aer_Anox_ZP.C(S_A)	.Aer_Anox_ZP.C(S_F)	.Aer_Anox_ZP.C(S_I)	.Aer_Anox_ZP.C(S_N2O)	.Aer_Anox_ZP.C(S_NH)	.Aer_Anox_ZP.C(S_NO)	.Aer_Anox_ZP.C(S_NO2)	.Aer_Anox_ZP.C(S_NO3)	.Aer_Anox_ZP.C(S_O)	.Aer_Anox_ZP.C(X_BA1)	.Aer_Anox_ZP.C(X_BA2)	.Aer_Anox_ZP.C(X_H)	.Aer_Anox_ZP.C(X_TSS)	.Aer_Anox_ZP.FluxN2O_gas
#d	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/d
       0	0.449869	 4.21568	  42.742	0.0460128	  2.3963	0.0565285	0.492947	0.0173533	 1.80465	 98.8969	 4.30192	 376.727	 3082.91	 92803.7
0.00347222	0.503331	 4.11276	  42.742	0.103325	  2.3592	0.110536	 0.48105	0.0472032	  1.8266	 98.9013	 4.30393	 376.541	 3082.99	  208395
0.00694444	0.541605	 4.02931	  42.742	0.157977	  2.2985	0.146606	  0.4966	0.0735743	 1.77878	 98.9097	 4.30568	 376.354	 3083.11	  318619
0.0104167	0.565414	 3.91613	  42.742	0.201723	 2.24356	0.171034	0.503347	0.0987661	 1.75252	 98.9171	 4.30743	 376.181	 3083.28	  406844
0.0138889	0.579587	 3.80082	  42.742	0.235117	 2.19483	0.188144	0.512241	0.122003	 1.74181	 98.9236	 4.30906	 376.012	 3083.46	  474194
0.0173611	0.587832	 3.68821	  42.742	0.261833	 2.14972	0.202813	0.521962	0.143709	  1.7399	 98.9295	 4.31062	 375.844	 3083.65	  528071
0.0208333	0.592355	 3.58018	  42.742	0.283914	 2.10706	 0.21728	0.532414	0.164232	 1.74275	  98.935	 4.31211	 375.676	 3083.84	  572603
0.0243056	0.594516	 3.47856	  42.742	0.302679	 2.06625	 0.23268	0.543751	0.183749	 1.74824	 98.9401	 4.31355	 375.507	 3084.03	  610445
0.0277778	0.595244	 3.38412	  42.742	0.319084	 2.02686	0.249616	0.555934	0.202422	 1.75522	  98.945	 4.31495	 375.337	 3084.22	  643526
 0.03125	  0.5951	 3.29739	  42.742	 0.33366	 1.98867	0.268446	0.568934	0.220354	 1.76309	 98.9496	 4.31632	 375.166	  3084.4	  672920
0.0347222	0.594469	 3.21843	  42.742	0.346761	 1.95149	0.289319	0.582689	0.237636	 1.77149	 98.9541	 4.31766	 374.993	 3084.59	  699336
0.0381944	0.593599	 3.14715	  42.742	0.358588	 1.91523	 0.31227	0.597135	0.254332	 1.78024	 98.9583	 4.31898	 374.818	 3084.76	  723185
