#.t	.Aer_Anox_ZP.C(S_A)	.Aer_Anox_ZP.C(S_F)	.Aer_Anox_ZP.C(S_I)	.Aer_Anox_ZP.C(S_N2O)	.Aer_Anox_ZP.C(S_NH)	.Aer_Anox_ZP.C(S_NO)	.Aer_Anox_ZP.C(S_NO2)	.Aer_Anox_ZP.C(S_NO3)	.Aer_Anox_ZP.C(S_O)	.Aer_Anox_ZP.C(X_BA1)	.Aer_Anox_ZP.C(X_BA2)	.Aer_Anox_ZP.C(X_H)	.Aer_Anox_ZP.C(X_TSS)	.Aer_Anox_ZP.FluxN2O_gas
#d	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/d
       0	0.449869	 4.21568	  42.742	0.0460128	  2.3963	0.0565285	0.492947	0.0173533	 1.80465	 98.8969	 4.30192	 376.727	 3082.91	 92803.7
0.00347222	0.508472	 4.14322	  42.742	0.0616204	 2.46658	0.0276278	0.531645	0.0303909	 2.06721	 98.8891	 4.30274	 376.526	 3082.98	  124281
0.00694444	0.559876	 4.14468	  42.742	0.0523328	 2.51056	0.0254505	0.627264	0.0444744	 2.17963	 98.8866	 4.30383	 376.295	 3083.09	  105548
0.0104167	0.596855	 4.11886	  42.742	0.0499867	 2.54772	0.0273944	0.713468	0.0592958	 2.25888	 98.8849	 4.30517	 376.075	 3083.25	  100816
0.0138889	0.622314	 4.08371	  42.742	0.0513858	 2.58101	0.0297389	0.796474	0.0738243	 2.31625	 98.8836	 4.30654	  375.86	 3083.42	  103637
0.0173611	0.639456	 4.04155	  42.742	0.0541016	 2.61285	0.0319573	0.875739	0.0880068	 2.36221	 98.8823	 4.30791	  375.65	  3083.6	  109113
0.0208333	0.650646	  3.9926	  42.742	0.0570856	 2.64382	0.0339677	 0.95077	0.101813	 2.40111	 98.8809	 4.30928	 375.444	 3083.78	  115131
0.0243056	0.657626	 3.93857	  42.742	0.0599688	 2.67429	0.035782	 1.02186	0.115218	 2.43527	 98.8793	 4.31062	 375.241	 3083.96	  120945
0.0277778	0.661703	 3.88082	  42.742	0.0626256	 2.70444	0.0374229	 1.08934	0.128227	 2.46612	 98.8775	 4.31195	 375.042	 3084.15	  126303
 0.03125	0.663805	 3.82045	  42.742	0.0650262	 2.73438	0.0389124	 1.15354	0.140855	 2.49455	 98.8756	 4.31325	 374.845	 3084.33	  131144
0.0347222	0.664579	 3.75835	  42.742	0.0671757	 2.76416	0.0402692	 1.21476	0.153114	 2.52116	 98.8734	 4.31452	 374.649	 3084.51	  135478
0.0381944	0.664497	 3.69527	  42.742	0.0690955	  2.7938	0.0415113	  1.2733	0.165027	 2.54633	 98.8711	 4.31577	 374.456	 3084.69	  139350
0.0416667	0.663868	 3.63179	  42.742	0.0708082	 2.82332	0.0426528	 1.32941	0.176611	 2.57035	 98.8687	   4.317	 374.263	 3084.87	  142803
0.0451389	0.662903	 3.56837	  42.742	0.0723337	 2.85272	0.0437048	  1.3833	0.187881	 2.59338	  98.866	 4.31821	 374.072	 3085.04	  145879
0.0486111	0.661744	 3.50541	  42.742	0.0736938	 2.88202	0.0446783	 1.43518	0.198857	 2.61557	 98.8633	 4.31939	 373.882	 3085.22	  148621
0.0520833	0.660481	 3.44319	  42.742	0.0749068	 2.91121	0.0455819	 1.48522	0.209555	 2.63701	 98.8604	 4.32055	 373.692	 3085.39	  151067
0.0555556	 0.65917	 3.38195	  42.742	0.0759885	  2.9403	0.0464231	 1.53356	0.219991	  2.6578	 98.8573	  4.3217	 373.502	 3085.55	  153248
0.0590278	0.657844	  3.3219	  42.742	0.0769533	 2.96929	0.0472082	 1.58033	0.230179	 2.67797	 98.8542	 4.32283	 373.313	 3085.72	  155193
  0.0625	0.656522	 3.26318	  42.742	0.0778126	 2.99818	0.0479423	 1.62564	0.240128	 2.69758	 98.8509	 4.32394	 373.124	 3085.88	  156925
0.0659722	0.655212	 3.20592	  42.742	0.078578	 3.02696	0.0486305	 1.66958	0.249853	 2.71666	 98.8475	 4.32504	 372.935	 3086.04	  158468
0.0694444	0.653918	 3.15021	  42.742	0.0792599	 3.05566	0.0492771	 1.71225	0.259366	 2.73525	 98.8441	 4.32612	 372.746	 3086.19	  159842
0.0729167	0.652639	 3.09612	  42.742	0.0798665	 3.08425	0.0498857	 1.75372	0.268675	 2.75337	 98.8405	 4.32719	 372.557	 3086.35	  161065
0.0763889	0.651374	 3.04373	  42.742	0.0804045	 3.11276	0.0504591	 1.79404	0.277788	 2.77104	 98.8368	 4.32824	 372.368	  3086.5	  162149
0.0798611	0.650121	 2.99305	  42.742	0.0808826	 3.14118	0.051001	  1.8333	0.286717	 2.78828	 98.8331	 4.32929	 372.179	 3086.64	  163112
0.0833333	0.648879	 2.94417	  42.742	0.0813049	 3.16951	0.0515128	  1.8715	0.295463	 2.80511	 98.8292	 4.33032	 371.989	 3086.79	  163963
0.0868055	0.647646	 2.89704	  42.742	0.0816788	 3.19776	0.0519979	 1.90873	0.304041	 2.82154	 98.8253	 4.33134	   371.8	 3086.93	  164716
0.0902778	0.646421	 2.85173	  42.742	0.0820081	 3.22593	0.0524578	 1.94501	0.312451	 2.83758	 98.8213	 4.33235	  371.61	 3087.08	  165379
 0.09375	0.645204	  2.8082	  42.742	0.0822979	 3.25402	0.0528944	 1.98038	  0.3207	 2.85325	 98.8173	 4.33335	 371.421	 3087.21	  165963
0.0972222	0.643996	 2.76646	  42.742	0.0825526	 3.28204	0.0533096	 2.01487	0.328796	 2.86856	 98.8132	 4.33434	 371.231	 3087.35	  166475
0.100694	0.642798	 2.72649	  42.742	0.0827756	 3.30998	0.0537049	 2.04851	0.336742	 2.88351	  98.809	 4.33533	 371.041	 3087.49	  166924
0.104167	 0.64161	  2.6883	  42.742	0.0829701	 3.33785	0.0540814	 2.08131	 0.34454	  2.8981	 98.8047	  4.3363	 370.851	 3087.62	  167315
0.107639	0.640435	 2.65184	  42.742	0.0831397	 3.36565	0.0544408	 2.11332	0.352197	 2.91236	 98.8004	 4.33727	  370.66	 3087.75	  167656
0.111111	0.639273	 2.61709	  42.742	0.0832873	 3.39338	0.0547842	 2.14455	0.359716	 2.92628	  98.796	 4.33823	  370.47	 3087.88	  167952
0.114583	0.638127	   2.584	  42.742	0.0834154	 3.42104	0.0551126	 2.17503	  0.3671	 2.93987	 98.7915	 4.33918	 370.279	    3088	  168210
0.118056	0.636997	 2.55255	  42.742	0.0835264	 3.44864	0.0554271	 2.20476	0.374352	 2.95314	  98.787	 4.34013	 370.088	 3088.13	  168433
0.121528	0.635886	 2.52271	  42.742	0.0836224	 3.47618	0.0557284	 2.23377	0.381474	 2.96608	 98.7825	 4.34107	 369.898	 3088.25	  168625
   0.125	0.634795	 2.49444	  42.742	0.0837054	 3.50365	0.0560176	 2.26207	 0.38847	 2.97871	 98.7779	 4.34201	 369.707	 3088.37	  168791
0.128472	0.633725	 2.46768	  42.742	0.0837774	 3.53105	0.0562955	 2.28968	0.395341	 2.99102	 98.7733	 4.34293	 369.516	 3088.49	  168935
0.131944	0.632676	 2.44238	  42.742	 0.08384	  3.5584	0.0565627	 2.31661	 0.40209	 3.00303	 98.7686	 4.34386	 369.325	 3088.61	  169060
0.135417	 0.63165	 2.41851	  42.742	0.0838945	 3.58568	 0.05682	 2.34288	 0.40872	 3.01474	 98.7639	 4.34478	 369.134	 3088.72	  169169
0.138889	0.630648	 2.39601	  42.742	0.0839425	  3.6129	0.057068	 2.36851	0.415231	 3.02615	 98.7591	 4.34569	 368.943	 3088.84	  169265
0.142361	0.629669	 2.37484	  42.742	0.083985	 3.64005	0.0573073	 2.39351	0.421627	 3.03726	 98.7543	  4.3466	 368.752	 3088.95	  169349
0.145833	0.628715	 2.35497	  42.742	0.0840232	 3.66715	0.0575382	 2.41787	0.427906	 3.04808	 98.7494	  4.3475	 368.561	 3089.06	  169425
0.149306	0.627785	 2.33632	  42.742	0.084058	 3.69418	0.0577615	 2.44163	0.434073	 3.05861	 98.7446	  4.3484	  368.37	 3089.17	  169494
0.152778	0.626879	 2.31887	  42.742	0.0840903	 3.72115	0.0579774	 2.46479	0.440128	 3.06886	 98.7396	  4.3493	  368.18	 3089.28	  169558
 0.15625	0.625997	 2.30255	  42.742	0.0841208	 3.74805	0.0581866	 2.48737	0.446074	 3.07883	 98.7347	 4.35019	 367.989	 3089.39	  169619
0.159722	0.625139	 2.28732	  42.742	0.0841503	  3.7749	0.0583893	 2.50938	0.451911	 3.08853	 98.7297	 4.35108	 367.798	 3089.49	  169677
0.163194	0.624303	 2.27314	  42.742	0.0841793	 3.80168	0.058586	 2.53083	0.457641	 3.09795	 98.7247	 4.35196	 367.608	  3089.6	  169734
0.166667	0.623491	 2.25997	  42.742	0.0842083	 3.82839	0.0587769	 2.55172	0.463265	 3.10711	 98.7197	 4.35284	 367.417	  3089.7	  169792
0.170139	0.622702	 2.24776	  42.742	0.0842378	 3.85504	0.0589623	 2.57208	0.468784	   3.116	 98.7146	 4.35372	 367.227	  3089.8	  169850
0.173611	0.621934	 2.23645	  42.742	0.0842681	 3.88162	0.0591426	 2.59192	0.474201	 3.12464	 98.7096	 4.35459	 367.037	 3089.91	  169910
