#.t	.Aer_Anox_ZP.C(S_A)	.Aer_Anox_ZP.C(S_F)	.Aer_Anox_ZP.C(S_I)	.Aer_Anox_ZP.C(S_N2O)	.Aer_Anox_ZP.C(S_NH)	.Aer_Anox_ZP.C(S_NO)	.Aer_Anox_ZP.C(S_NO2)	.Aer_Anox_ZP.C(S_NO3)	.Aer_Anox_ZP.C(S_O)	.Aer_Anox_ZP.C(X_BA1)	.Aer_Anox_ZP.C(X_BA2)	.Aer_Anox_ZP.C(X_H)	.Aer_Anox_ZP.C(X_TSS)	.Aer_Anox_ZP.FluxN2O_gas
#d	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/d
       0	0.449869	 4.21568	  42.742	0.0460128	  2.3963	0.0565285	0.492947	0.0173533	 1.80465	 98.8969	 4.30192	 376.727	 3082.91	 92803.7
0.00347222	0.508472	 4.14322	  42.742	0.0616203	 2.46658	0.0276279	0.531645	0.0303909	 2.06721	 98.8891	 4.30274	 376.526	 3082.98	  124281
0.00694444	0.559876	 4.14468	  42.742	0.0523328	 2.51056	0.0254506	0.627264	0.0444744	 2.17963	 98.8866	 4.30383	 376.295	 3083.09	  105548
0.0104167	0.596855	 4.11886	  42.742	0.0499866	 2.54772	0.0273945	0.713468	0.0592958	 2.25888	  98.885	 4.30517	 376.075	 3083.25	  100816
0.0138889	0.622314	 4.08371	  42.742	0.0513857	 2.58101	0.029739	0.796474	0.0738243	 2.31625	 98.8837	 4.30654	  375.86	 3083.42	  103637
0.0173611	0.639456	 4.04155	  42.742	0.0541015	 2.61284	0.0319575	0.875739	0.0880068	 2.36221	 98.8824	 4.30791	  375.65	  3083.6	  109113
0.0208333	0.650646	  3.9926	  42.742	0.0570855	 2.64382	0.0339679	 0.95077	0.101813	 2.40111	  98.881	 4.30928	 375.444	 3083.78	  115131
0.0243056	0.657626	 3.93857	  42.742	0.0599687	 2.67429	0.0357822	 1.02186	0.115218	 2.43527	 98.8794	 4.31062	 375.241	 3083.96	  120945
0.0277778	0.661703	 3.88082	  42.742	0.0626255	 2.70444	0.0374232	 1.08934	0.128227	 2.46612	 98.8777	 4.31195	 375.042	 3084.15	  126303
 0.03125	0.663805	 3.82045	  42.742	0.0650262	 2.73438	0.0389127	 1.15354	0.140855	 2.49456	 98.8757	 4.31325	 374.845	 3084.33	  131144
0.0347222	0.664579	 3.75835	  42.742	0.0671756	 2.76415	0.0402695	 1.21476	0.153114	 2.52116	 98.8736	 4.31452	 374.649	 3084.51	  135478
0.0381944	0.664497	 3.69527	  42.742	0.0690954	 2.79379	0.0415116	  1.2733	0.165027	 2.54633	 98.8713	 4.31577	 374.456	 3084.69	  139349
0.0416667	0.663868	 3.63178	  42.742	0.0708081	 2.82331	0.0426532	 1.32941	0.176611	 2.57035	 98.8688	   4.317	 374.263	 3084.87	  142803
0.0451389	0.662903	 3.56837	  42.742	0.0723336	 2.85272	0.0437052	  1.3833	0.187881	 2.59338	 98.8662	 4.31821	 374.072	 3085.04	  145879
0.0486111	0.661744	 3.50541	  42.742	0.0736937	 2.88201	0.0446787	 1.43518	0.198857	 2.61557	 98.8634	 4.31939	 373.882	 3085.22	  148621
0.0520833	0.660481	 3.44319	  42.742	0.0749067	 2.91121	0.0455824	 1.48522	0.209555	 2.63701	 98.8606	 4.32055	 373.692	 3085.39	  151067
0.0555556	 0.65917	 3.38195	  42.742	0.0759884	  2.9403	0.0464236	 1.53356	0.219991	  2.6578	 98.8575	  4.3217	 373.502	 3085.55	  153248
0.0590278	0.657844	 3.32189	  42.742	0.0769532	 2.96928	0.0472088	 1.58033	0.230179	 2.67797	 98.8544	 4.32283	 373.313	 3085.72	  155193
  0.0625	0.656522	 3.26318	  42.742	0.0778124	 2.99817	0.0479429	 1.62564	0.240128	 2.69758	 98.8511	 4.32394	 373.124	 3085.88	  156925
0.0659722	0.655212	 3.20592	  42.742	0.0785779	 3.02696	0.0486311	 1.66958	0.249853	 2.71666	 98.8478	 4.32504	 372.935	 3086.04	  158468
0.0694444	0.653918	  3.1502	  42.742	0.0792598	 3.05565	0.0492777	 1.71225	0.259366	 2.73525	 98.8443	 4.32612	 372.746	 3086.19	  159842
0.0729167	0.652639	 3.09612	  42.742	0.0798664	 3.08425	0.0498864	 1.75372	0.268675	 2.75337	 98.8407	 4.32719	 372.557	 3086.35	  161064
0.0763889	0.651374	 3.04373	  42.742	0.0804044	 3.11275	0.0504598	 1.79404	0.277788	 2.77104	 98.8371	 4.32824	 372.368	  3086.5	  162149
0.0798611	0.650121	 2.99305	  42.742	0.0808825	 3.14117	0.0510017	  1.8333	0.286717	 2.78828	 98.8334	 4.32929	 372.179	 3086.64	  163112
0.0833333	0.648879	 2.94417	  42.742	0.0813048	  3.1695	0.0515136	  1.8715	0.295463	 2.80511	 98.8295	 4.33032	 371.989	 3086.79	  163963
0.0868055	0.647646	 2.89704	  42.742	0.0816786	 3.19775	0.0519988	 1.90874	0.304041	 2.82154	 98.8256	 4.33134	   371.8	 3086.93	  164716
0.0902778	0.646421	 2.85172	  42.742	0.082008	 3.22592	0.0524586	 1.94501	0.312451	 2.83758	 98.8216	 4.33235	  371.61	 3087.08	  165379
 0.09375	0.645204	  2.8082	  42.742	0.0822978	 3.25401	0.0528953	 1.98038	  0.3207	 2.85325	 98.8176	 4.33335	 371.421	 3087.21	  165962
0.0972222	0.643996	 2.76646	  42.742	0.0825524	 3.28203	0.0533106	 2.01487	0.328796	 2.86856	 98.8135	 4.33434	 371.231	 3087.35	  166475
0.100694	0.642798	 2.72649	  42.742	0.0827754	 3.30997	0.0537059	 2.04851	0.336742	 2.88351	 98.8093	 4.33533	 371.041	 3087.49	  166923
0.104167	 0.64161	  2.6883	  42.742	0.0829699	 3.33784	0.0540825	 2.08132	 0.34454	  2.8981	  98.805	  4.3363	 370.851	 3087.62	  167315
0.107639	0.640435	 2.65184	  42.742	0.0831396	 3.36564	0.0544419	 2.11332	0.352197	 2.91236	 98.8007	 4.33727	  370.66	 3087.75	  167656
0.111111	0.639273	 2.61708	  42.742	0.0832871	 3.39337	0.0547853	 2.14456	0.359716	 2.92628	 98.7963	 4.33823	  370.47	 3087.88	  167952
0.114583	0.638126	   2.584	  42.742	0.0834152	 3.42103	0.0551137	 2.17503	  0.3671	 2.93987	 98.7919	 4.33918	 370.279	    3088	  168209
0.118056	0.636997	 2.55254	  42.742	0.0835262	 3.44863	0.0554283	 2.20476	0.374352	 2.95314	 98.7874	 4.34013	 370.088	 3088.13	  168432
0.121528	0.635886	 2.52271	  42.742	0.0836222	 3.47617	0.0557297	 2.23377	0.381474	 2.96608	 98.7829	 4.34107	 369.898	 3088.25	  168625
   0.125	0.634795	 2.49444	  42.742	0.0837052	 3.50364	0.0560189	 2.26207	 0.38847	 2.97871	 98.7783	 4.34201	 369.707	 3088.37	  168791
0.128472	0.633725	 2.46767	  42.742	0.0837772	 3.53104	0.0562968	 2.28968	0.395341	 2.99102	 98.7737	 4.34293	 369.516	 3088.49	  168935
0.131944	0.632676	 2.44238	  42.742	0.0838397	 3.55838	0.0565641	 2.31661	 0.40209	 3.00303	  98.769	 4.34386	 369.325	 3088.61	  169060
0.135417	 0.63165	  2.4185	  42.742	0.0838943	 3.58567	0.0568214	 2.34289	 0.40872	 3.01474	 98.7643	 4.34478	 369.134	 3088.72	  169169
0.138889	0.630648	 2.39601	  42.742	0.0839423	 3.61288	0.0570695	 2.36851	0.415231	 3.02615	 98.7595	 4.34569	 368.943	 3088.84	  169264
0.142361	0.629669	 2.37484	  42.742	0.0839848	 3.64004	0.0573088	 2.39351	0.421627	 3.03726	 98.7547	  4.3466	 368.752	 3088.95	  169349
0.145833	0.628715	 2.35496	  42.742	0.0840229	 3.66713	0.0575398	 2.41787	0.427906	 3.04808	 98.7499	  4.3475	 368.561	 3089.06	  169425
0.149306	0.627785	 2.33632	  42.742	0.0840577	 3.69417	0.0577631	 2.44163	0.434073	 3.05861	  98.745	  4.3484	  368.37	 3089.17	  169494
0.152778	0.626879	 2.31886	  42.742	 0.08409	 3.72113	0.0579791	 2.46479	0.440128	 3.06886	 98.7401	  4.3493	  368.18	 3089.28	  169558
 0.15625	0.625997	 2.30254	  42.742	0.0841206	 3.74804	0.0581883	 2.48737	0.446074	 3.07883	 98.7352	 4.35019	 367.989	 3089.39	  169618
0.159722	0.625138	 2.28732	  42.742	 0.08415	 3.77488	0.058391	 2.50938	0.451911	 3.08852	 98.7302	 4.35108	 367.798	 3089.49	  169676
0.163194	0.624303	 2.27313	  42.742	0.084179	 3.80166	0.0585877	 2.53083	0.457641	 3.09795	 98.7252	 4.35196	 367.608	  3089.6	  169734
0.166667	0.623491	 2.25996	  42.742	0.084208	 3.82838	0.0587787	 2.55173	0.463265	 3.10711	 98.7202	 4.35284	 367.417	  3089.7	  169791
0.170139	0.622702	 2.24775	  42.742	0.0842375	 3.85502	0.0589641	 2.57208	0.468784	   3.116	 98.7151	 4.35372	 367.227	  3089.8	  169849
0.173611	0.621934	 2.23645	  42.742	0.0842678	 3.88161	0.0591445	 2.59192	0.474201	 3.12464	 98.7101	 4.35459	 367.037	 3089.91	  169909
0.177083	0.621187	 2.22603	  42.742	0.0842993	 3.90813	0.0593199	 2.61124	0.479515	 3.13303	  98.705	 4.35546	 366.847	 3090.01	  169972
0.180556	0.620461	 2.21646	  42.742	0.0843323	 3.93458	0.0594906	 2.63005	0.484728	 3.14116	 98.6999	 4.35633	 366.658	 3090.11	  170037
0.184028	0.619755	 2.20769	  42.742	0.0843669	 3.96096	0.0596569	 2.64837	 0.48984	 3.14905	 98.6947	 4.35719	 366.468	  3090.2	  170106
  0.1875	0.619069	 2.19967	  42.742	0.0844034	 3.98727	0.0598189	 2.66621	0.494855	  3.1567	 98.6896	 4.35806	 366.279	  3090.3	  170178
0.190972	  0.6184	 2.19239	  42.742	0.0844419	 4.01351	0.059977	 2.68357	0.499772	 3.16411	 98.6844	 4.35892	 366.089	  3090.4	  170255
0.194444	 0.61775	  2.1858	  42.742	0.0844826	 4.03969	0.0601311	 2.70047	0.504593	  3.1713	 98.6792	 4.35977	 365.901	 3090.49	  170336
0.197917	0.617117	 2.17987	  42.742	0.0845254	 4.06579	0.0602816	 2.71692	 0.50932	 3.17825	  98.674	 4.36063	 365.712	 3090.59	  170421
0.201389	  0.6165	 2.17458	  42.742	0.0845705	 4.09182	0.0604285	 2.73293	0.513952	 3.18499	 98.6688	 4.36148	 365.523	 3090.68	  170511
0.204861	0.615899	 2.16988	  42.742	0.0846178	 4.11778	0.060572	 2.74851	0.518492	 3.19151	 98.6636	 4.36233	 365.335	 3090.78	  170605
0.208333	0.615313	 2.16576	  42.742	0.0846675	 4.14366	0.0607122	 2.76367	0.522941	 3.19782	 98.6583	 4.36317	 365.147	 3090.87	  170704
0.211806	0.614741	 2.16218	  42.742	0.0847195	 4.16947	0.0608493	 2.77842	0.527299	 3.20392	 98.6531	 4.36402	 364.959	 3090.96	  170808
0.215278	0.614184	 2.15911	  42.742	0.0847738	  4.1952	0.0609833	 2.79276	0.531568	 3.20981	 98.6478	 4.36486	 364.772	 3091.05	  170916
 0.21875	0.613639	 2.15654	  42.742	0.0848303	 4.22086	0.0611144	 2.80671	0.535749	 3.21551	 98.6426	  4.3657	 364.585	 3091.14	  171029
0.222222	0.613107	 2.15444	  42.742	0.0848891	 4.24644	0.0612427	 2.82028	0.539844	 3.22102	 98.6373	 4.36654	 364.398	 3091.23	  171147
0.225694	0.612588	 2.15279	  42.742	0.0849501	 4.27194	0.0613682	 2.83347	0.543851	 3.22633	  98.632	 4.36738	 364.211	 3091.32	  171268
0.229167	0.612079	 2.15156	  42.742	0.0850131	 4.29737	0.061491	  2.8463	0.547776	 3.23146	 98.6267	 4.36821	 364.025	 3091.41	  171395
0.232639	0.611582	 2.15074	  42.742	0.0850782	 4.32271	0.0616113	 2.85877	0.551617	 3.23641	 98.6214	 4.36904	 363.838	  3091.5	  171525
0.236111	0.611095	  2.1503	  42.742	0.0851453	 4.34798	0.061729	 2.87089	0.555375	 3.24118	 98.6161	 4.36987	 363.653	 3091.59	  171659
0.239583	0.610618	 2.15022	  42.742	0.0852143	 4.37316	0.0618444	 2.88268	0.559052	 3.24578	 98.6107	  4.3707	 363.467	 3091.68	  171797
