#.t	.Aer_Anox_ZP.C(S_A)	.Aer_Anox_ZP.C(S_F)	.Aer_Anox_ZP.C(S_I)	.Aer_Anox_ZP.C(S_N2O)	.Aer_Anox_ZP.C(S_NH)	.Aer_Anox_ZP.C(S_NO)	.Aer_Anox_ZP.C(S_NO2)	.Aer_Anox_ZP.C(S_NO3)	.Aer_Anox_ZP.C(S_O)	.Aer_Anox_ZP.C(X_BA1)	.Aer_Anox_ZP.C(X_BA2)	.Aer_Anox_ZP.C(X_H)	.Aer_Anox_ZP.C(X_TSS)	.Aer_Anox_ZP.FluxN2O_gas
#d	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/d
       0	0.449869	 4.21568	  42.742	0.0460128	  2.3963	0.0565285	0.492947	0.0173533	 1.80465	 98.8969	 4.30192	 376.727	 3082.91	 92803.7
0.00347222	0.505631	 4.13159	  42.742	0.0755037	 2.40235	0.0598761	0.525227	0.0481141	 1.89558	  98.895	 4.30401	 376.532	 3082.99	  152282
0.00694444	0.550472	 4.09984	  42.742	0.0818997	  2.3968	0.0642498	0.605543	0.0779956	 1.90359	 98.8952	  4.3061	 376.319	 3083.09	  165181
0.0104167	0.580458	 4.02984	  42.742	0.0890705	 2.38947	0.0684358	0.668343	0.107663	 1.90726	 98.8956	 4.30827	 376.121	 3083.25	  179642
0.0138889	0.599673	 3.94978	  42.742	0.0955976	 2.38281	0.0720987	0.725273	0.135676	 1.91187	 98.8959	 4.31035	 375.929	 3083.43	  192805
0.0173611	 0.61175	 3.86501	  42.742	0.101539	  2.3775	0.0755319	0.777761	0.162328	 1.91897	 98.8958	 4.31237	  375.74	 3083.61	  204786
0.0208333	0.618933	 3.77658	  42.742	0.107031	 2.37305	0.0788406	0.826272	0.187803	 1.92779	 98.8956	 4.31433	 375.554	 3083.79	  215861
0.0243056	0.622832	 3.68655	  42.742	0.112213	 2.36924	0.0820922	0.871688	0.212222	 1.93769	 98.8952	 4.31624	  375.37	 3083.98	  226312
0.0277778	0.624575	 3.59628	  42.742	 0.11718	 2.36589	0.0853234	0.914615	0.235712	  1.9482	 98.8947	 4.31811	 375.187	 3084.17	  236327
 0.03125	0.624926	 3.50674	  42.742	0.121988	  2.3629	0.0885589	0.955492	0.258377	 1.95906	 98.8941	 4.31994	 375.006	 3084.35	  246024
