#.t	.Aer_Anox_ZP.C(S_A)	.Aer_Anox_ZP.C(S_F)	.Aer_Anox_ZP.C(S_I)	.Aer_Anox_ZP.C(S_N2O)	.Aer_Anox_ZP.C(S_NH)	.Aer_Anox_ZP.C(S_NO)	.Aer_Anox_ZP.C(S_NO2)	.Aer_Anox_ZP.C(S_NO3)	.Aer_Anox_ZP.C(S_O)	.Aer_Anox_ZP.C(X_BA1)	.Aer_Anox_ZP.C(X_BA2)	.Aer_Anox_ZP.C(X_H)	.Aer_Anox_ZP.C(X_TSS)	.Aer_Anox_ZP.FluxN2O_gas
#d	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/d
       0	0.449869	 4.21568	  42.742	0.0460128	  2.3963	0.0565285	0.492947	0.0173533	 1.80465	 98.8969	 4.30192	 376.727	 3082.91	 92803.7
0.00347222	0.504798	 4.12227	  42.742	0.0977839	 2.34051	0.149027	0.469626	0.047543	 1.78855	 98.9041	 4.30396	 376.536	    3083	  197219
0.00694444	 0.54581	 4.05749	  42.742	0.140357	 2.28252	0.194293	0.497709	0.0750933	 1.73548	 98.9121	 4.30583	 376.338	 3083.11	  283081
0.0104167	0.570631	 3.94969	  42.742	0.182315	 2.22539	0.225334	0.507669	0.100949	  1.7009	 98.9198	 4.30763	 376.159	 3083.28	  367702
0.0138889	0.585343	 3.83938	  42.742	0.216392	  2.1745	0.247715	0.518633	0.124686	 1.68454	 98.9266	 4.30931	 375.985	 3083.46	  436426
0.0173611	0.593928	 3.73106	  42.742	 0.24426	 2.12848	0.265475	0.530661	0.146865	 1.68005	 98.9326	 4.31091	 375.813	 3083.65	  492629
0.0208333	0.598671	 3.62614	  42.742	0.267556	 2.08572	0.281217	0.543418	 0.16782	 1.68242	  98.938	 4.31244	 375.641	 3083.84	  539610
0.0243056	0.601034	  3.5268	  42.742	0.287332	  2.0455	 0.29654	0.557227	0.187765	 1.68882	  98.943	 4.31393	 375.468	 3084.03	  579492
0.0277778	0.601976	 3.43396	  42.742	0.304384	 2.00731	0.312383	0.572087	0.206879	 1.69758	 98.9477	 4.31537	 375.295	 3084.21	  613879
 0.03125	0.602075	 3.34818	  42.742	0.319196	 1.97085	0.329307	0.587967	0.225282	 1.70781	  98.952	 4.31679	  375.12	  3084.4	  643748
0.0347222	0.601715	 3.26962	  42.742	0.332113	 1.93591	0.347631	0.604803	0.243071	 1.71897	 98.9561	 4.31817	 374.944	 3084.58	  669795
0.0381944	0.601136	 3.19828	  42.742	0.343352	 1.90237	0.367515	0.622527	0.260318	 1.73074	 98.9599	 4.31954	 374.766	 3084.76	  692458
0.0416667	0.600493	 3.13384	  42.742	0.353099	 1.87008	 0.38896	0.641044	0.277089	 1.74292	 98.9634	 4.32089	 374.587	 3084.94	  712111
0.0451389	0.599879	 3.07604	  42.742	0.361465	 1.83901	 0.41191	0.660277	0.293426	 1.75541	 98.9667	 4.32223	 374.406	 3085.11	  728978
0.0486111	0.599346	 3.02429	  42.742	  0.3686	 1.80905	0.436176	0.680113	0.309377	 1.76812	 98.9698	 4.32355	 374.223	 3085.28	  743363
0.0520833	0.598919	  2.9781	  42.742	0.374615	 1.78017	0.461556	0.700456	0.324975	 1.78101	 98.9727	 4.32487	  374.04	 3085.44	  755489
0.0555556	0.598605	 2.93693	  42.742	0.379626	 1.75233	0.487803	0.721205	0.340248	 1.79406	 98.9753	 4.32617	 373.855	 3085.61	  765588
0.0590278	  0.5984	 2.90016	  42.742	0.383758	 1.72548	0.514654	0.742252	0.355226	 1.80724	 98.9778	 4.32748	 373.669	 3085.77	  773917
  0.0625	0.598293	 2.86727	  42.742	0.387122	  1.6996	0.541857	0.763497	0.369931	 1.82055	   98.98	 4.32878	 373.482	 3085.92	  780695
0.0659722	 0.59827	 2.83779	  42.742	0.389818	 1.67465	0.569172	0.784845	0.384383	 1.83397	  98.982	 4.33007	 373.295	 3086.08	  786126
0.0694444	0.598315	 2.81123	  42.742	0.391944	 1.65062	0.596383	0.806203	  0.3986	 1.84749	 98.9839	 4.33137	 373.107	 3086.23	  790408
0.0729167	0.598413	 2.78719	  42.742	0.393589	 1.62746	0.623298	0.827486	0.412602	  1.8611	 98.9855	 4.33266	 372.919	 3086.38	  793719
0.0763889	 0.59855	 2.76531	  42.742	0.394828	 1.60516	0.649758	0.848616	0.426403	 1.87478	  98.987	 4.33396	  372.73	 3086.53	  796211
0.0798611	0.598714	 2.74527	  42.742	0.395728	 1.58369	0.675629	0.869521	0.440017	 1.88851	 98.9883	 4.33526	 372.541	 3086.68	  798019
0.0833333	0.598894	 2.72682	  42.742	0.396346	 1.56302	0.700806	 0.89014	0.453458	 1.90228	 98.9894	 4.33656	 372.353	 3086.82	  799258
0.0868055	 0.59908	 2.70974	  42.742	0.396729	 1.54313	0.725205	0.910413	0.466735	 1.91606	 98.9904	 4.33786	 372.164	 3086.96	  800025
0.0902778	0.599267	 2.69385	  42.742	0.396919	 1.52398	 0.74876	0.930289	0.479859	 1.92984	 98.9912	 4.33917	 371.975	  3087.1	  800401
 0.09375	0.599447	   2.679	  42.742	0.396952	 1.50555	 0.77144	0.949729	0.492839	 1.94359	 98.9918	 4.34049	 371.786	 3087.24	  800460
0.0972222	0.599618	 2.66505	  42.742	0.396858	 1.48781	0.793224	0.968697	0.505684	 1.95729	 98.9923	  4.3418	 371.597	 3087.38	  800265
0.100694	0.599774	 2.65193	  42.742	 0.39666	 1.47073	0.814081	0.987149	0.518396	 1.97091	 98.9927	 4.34313	 371.408	 3087.52	  799859
0.104167	0.599915	 2.63953	  42.742	0.396383	 1.45427	0.834038	 1.00507	0.530986	 1.98444	 98.9929	 4.34446	  371.22	 3087.65	  799291
0.107639	0.600037	 2.62782	  42.742	0.396041	 1.43841	0.853084	 1.02243	0.543454	 1.99786	  98.993	 4.34579	 371.032	 3087.78	  798596
0.111111	0.600142	 2.61672	  42.742	0.395654	 1.42312	 0.87126	 1.03922	0.555807	 2.01114	  98.993	 4.34713	 370.844	 3087.91	  797808
0.114583	0.600227	 2.60623	  42.742	0.395232	 1.40836	0.888562	  1.0554	0.568043	 2.02426	 98.9929	 4.34848	 370.656	 3088.04	  796952
0.118056	0.600294	 2.59629	  42.742	0.394791	 1.39411	0.905044	 1.07098	0.580167	 2.03722	 98.9926	 4.34983	 370.468	 3088.17	  796054
0.121528	0.600342	 2.58689	  42.742	0.394338	 1.38033	0.920735	 1.08595	 0.59218	 2.04999	 98.9923	 4.35119	 370.281	  3088.3	  795135
   0.125	0.600371	 2.57801	  42.742	0.393885	 1.36701	0.935656	 1.10028	0.604081	 2.06257	 98.9918	 4.35255	 370.094	 3088.42	  794214
0.128472	0.600383	 2.56965	  42.742	0.393439	  1.3541	0.949852	 1.11399	 0.61587	 2.07493	 98.9913	 4.35392	 369.907	 3088.55	  793307
0.131944	0.600378	 2.56179	  42.742	0.393007	 1.34158	0.963362	 1.12707	0.627547	 2.08706	 98.9907	  4.3553	  369.72	 3088.67	  792429
0.135417	0.600358	 2.55443	  42.742	0.392594	 1.32942	0.976224	 1.13952	0.639111	 2.09897	   98.99	 4.35668	 369.534	 3088.79	  791591
0.138889	0.600322	 2.54755	  42.742	0.392207	  1.3176	 0.98847	 1.15135	0.650562	 2.11065	 98.9892	 4.35807	 369.348	 3088.91	  790804
0.142361	0.600273	 2.54116	  42.742	 0.39185	  1.3061	 1.00014	 1.16255	0.661896	 2.12208	 98.9884	 4.35946	 369.162	 3089.03	  790077
0.145833	0.600211	 2.53525	  42.742	0.391526	  1.2949	 1.01125	 1.17312	0.673113	 2.13327	 98.9875	 4.36085	 368.977	 3089.14	  789416
0.149306	0.600137	 2.52982	  42.742	0.391236	 1.28397	 1.02185	 1.18308	 0.68421	 2.14421	 98.9865	 4.36225	 368.791	 3089.26	  788827
0.152778	0.600053	 2.52487	  42.742	0.390985	  1.2733	 1.03196	 1.19244	0.695187	 2.15491	 98.9855	 4.36366	 368.607	 3089.37	  788312
 0.15625	0.599959	 2.52037	  42.742	0.390771	 1.26286	 1.04162	  1.2012	0.706043	 2.16536	 98.9844	 4.36507	 368.422	 3089.49	  787875
0.159722	0.599856	 2.51635	  42.742	0.390597	 1.25265	 1.05085	 1.20938	0.716775	 2.17557	 98.9832	 4.36648	 368.238	  3089.6	  787516
0.163194	0.599746	 2.51278	  42.742	0.390461	 1.24265	 1.05967	 1.21699	0.727383	 2.18555	 98.9821	  4.3679	 368.054	 3089.71	  787236
0.166667	0.599629	 2.50967	  42.742	0.390363	 1.23284	  1.0681	 1.22404	0.737863	 2.19529	 98.9808	 4.36933	  367.87	 3089.82	  787033
0.170139	0.599506	   2.507	  42.742	0.390303	 1.22322	 1.07618	 1.23055	0.748218	 2.20481	 98.9796	 4.37075	 367.686	 3089.93	  786905
0.173611	0.599379	 2.50477	  42.742	0.390279	 1.21378	 1.08391	 1.23652	0.758443	  2.2141	 98.9783	 4.37218	 367.503	 3090.04	  786850
0.177083	0.599247	 2.50298	  42.742	0.390289	  1.2045	 1.09132	 1.24198	0.768539	 2.22317	 98.9769	 4.37362	  367.32	 3090.15	  786864
0.180556	0.599112	 2.50162	  42.742	0.390333	 1.19538	 1.09842	 1.24694	0.778504	 2.23203	 98.9755	 4.37506	 367.138	 3090.25	  786945
0.184028	0.598973	 2.50067	  42.742	0.390406	 1.18642	 1.10522	 1.25141	 0.78834	 2.24069	 98.9741	  4.3765	 366.955	 3090.36	  787087
  0.1875	0.598833	 2.50014	  42.742	0.390509	  1.1776	 1.11174	 1.25541	0.798045	 2.24915	 98.9727	 4.37794	 366.773	 3090.46	  787287
0.190972	0.598691	 2.50001	  42.742	0.390638	 1.16893	   1.118	 1.25896	0.807617	 2.25741	 98.9712	 4.37939	 366.592	 3090.57	  787541
0.194444	0.598547	 2.50027	  42.742	 0.39079	 1.16039	   1.124	 1.26207	0.817058	 2.26548	 98.9697	 4.38084	  366.41	 3090.67	  787843
0.197917	0.598403	 2.50092	  42.742	0.390965	 1.15198	 1.12976	 1.26476	0.826369	 2.27338	 98.9682	  4.3823	 366.229	 3090.77	  788188
0.201389	0.598258	 2.50194	  42.742	0.391159	  1.1437	 1.13528	 1.26704	0.835548	 2.28109	 98.9666	 4.38375	 366.048	 3090.88	  788573
0.204861	0.598113	 2.50333	  42.742	 0.39137	 1.13555	 1.14058	 1.26893	0.844597	 2.28864	  98.965	 4.38521	 365.868	 3090.98	  788993
0.208333	0.597969	 2.50508	  42.742	0.391597	 1.12752	 1.14566	 1.27045	0.853515	 2.29602	 98.9634	 4.38668	 365.687	 3091.08	  789443
0.211806	0.597824	 2.50718	  42.742	0.391836	 1.11962	 1.15053	 1.27161	0.862302	 2.30324	 98.9618	 4.38815	 365.507	 3091.18	  789920
0.215278	 0.59768	 2.50962	  42.742	0.392086	 1.11184	 1.15521	 1.27243	 0.87096	  2.3103	 98.9601	 4.38961	 365.328	 3091.28	  790418
 0.21875	0.597537	 2.51239	  42.742	0.392346	 1.10417	 1.15969	 1.27292	0.879489	 2.31721	 98.9584	 4.39109	 365.148	 3091.37	  790935
0.222222	0.597394	 2.51548	  42.742	0.392612	 1.09663	 1.16398	 1.27309	0.887889	 2.32398	 98.9567	 4.39256	 364.969	 3091.47	  791466
0.225694	0.597252	 2.51889	  42.742	0.392884	 1.08919	  1.1681	 1.27296	0.896162	  2.3306	 98.9549	 4.39404	  364.79	 3091.57	  792008
0.229167	0.597111	 2.52259	  42.742	0.393159	 1.08188	 1.17204	 1.27255	0.904308	 2.33708	 98.9532	 4.39552	 364.612	 3091.67	  792557
0.232639	0.596972	  2.5266	  42.742	0.393437	 1.07468	 1.17581	 1.27187	0.912327	 2.34343	 98.9514	 4.39701	 364.434	 3091.76	  793111
0.236111	0.596833	 2.53088	  42.742	0.393715	  1.0676	 1.17941	 1.27093	0.920222	 2.34964	 98.9496	 4.39849	 364.256	 3091.86	  793666
0.239583	0.596695	 2.53545	  42.742	0.393993	 1.06062	 1.18286	 1.26975	0.927993	 2.35573	 98.9478	 4.39998	 364.078	 3091.95	  794220
0.243056	0.596559	 2.54028	  42.742	0.394269	 1.05377	 1.18616	 1.26833	 0.93564	 2.36169	  98.946	 4.40148	 363.901	 3092.05	  794770
0.246528	0.596423	 2.54537	  42.742	0.394542	 1.04702	  1.1893	 1.26669	0.943166	 2.36753	 98.9441	 4.40297	 363.723	 3092.14	  795314
    0.25	0.596289	 2.55072	  42.742	0.394811	 1.04039	  1.1923	 1.26485	 0.95057	 2.37325	 98.9422	 4.40447	 363.547	 3092.23	  795850
0.253472	0.596155	  2.5563	  42.742	0.395074	 1.03387	 1.19516	 1.26281	0.957853	 2.37885	 98.9403	 4.40597	  363.37	 3092.33	  796376
0.256944	0.596023	 2.56213	  42.742	0.395332	 1.02746	 1.19788	 1.26059	0.965019	 2.38434	 98.9384	 4.40747	 363.194	 3092.42	  796890
0.260417	0.595891	 2.56818	  42.742	0.395583	 1.02116	 1.20047	  1.2582	0.972065	 2.38971	 98.9365	 4.40898	 363.018	 3092.51	  797390
0.263889	 0.59576	 2.57445	  42.742	0.395827	 1.01497	 1.20293	 1.25564	0.978996	 2.39498	 98.9345	 4.41049	 362.842	  3092.6	  797876
0.267361	 0.59563	 2.58093	  42.742	0.396063	 1.00889	 1.20527	 1.25293	0.985811	 2.40013	 98.9325	   4.412	 362.667	  3092.7	  798345
0.270833	0.595501	 2.58762	  42.742	 0.39629	 1.00293	 1.20748	 1.25009	0.992511	 2.40518	 98.9306	 4.41351	 362.492	 3092.79	  798797
0.274306	0.595372	 2.59451	  42.742	0.396508	0.997069	 1.20957	 1.24711	0.999098	 2.41013	 98.9285	 4.41503	 362.317	 3092.88	  799231
0.277778	0.595244	 2.60159	  42.742	0.396716	 0.99132	 1.21155	   1.244	 1.00557	 2.41497	 98.9265	 4.41654	 362.143	 3092.97	  799646
 0.28125	0.595117	 2.60886	  42.742	0.396915	 0.98568	 1.21342	 1.24079	 1.01194	 2.41971	 98.9245	 4.41807	 361.969	 3093.06	  800041
0.284722	 0.59499	  2.6163	  42.742	0.397104	0.980149	 1.21517	 1.23747	 1.01819	 2.42436	 98.9224	 4.41959	 361.795	 3093.15	  800415
0.288194	0.594863	 2.62391	  42.742	0.397282	0.974724	 1.21682	 1.23406	 1.02433	  2.4289	 98.9203	 4.42112	 361.621	 3093.24	  800769
0.291667	0.594737	 2.63169	  42.742	 0.39745	0.969407	 1.21837	 1.23056	 1.03037	 2.43335	 98.9183	 4.42264	 361.448	 3093.33	  801101
0.295139	0.594611	 2.63963	  42.742	0.397607	0.964196	 1.21981	 1.22698	  1.0363	  2.4377	 98.9162	 4.42418	 361.275	 3093.41	  801412
0.298611	0.594485	 2.64773	  42.742	0.397753	 0.95909	 1.22116	 1.22332	 1.04213	 2.44196	  98.914	 4.42571	 361.102	  3093.5	  801701
0.302083	0.594359	 2.65597	  42.742	0.397888	0.954088	 1.22242	 1.21961	 1.04785	 2.44613	 98.9119	 4.42724	  360.93	 3093.59	  801969
0.305556	0.594233	 2.66435	  42.742	0.398013	0.949191	 1.22358	 1.21583	 1.05346	 2.45021	 98.9097	 4.42878	 360.757	 3093.68	  802215
0.309028	0.594107	 2.67287	  42.742	0.398127	0.944396	 1.22465	 1.21201	 1.05898	  2.4542	 98.9076	 4.43032	 360.586	 3093.77	  802439
  0.3125	0.593981	 2.68152	  42.742	 0.39823	0.939703	 1.22564	 1.20814	  1.0644	  2.4581	 98.9054	 4.43187	 360.414	 3093.85	  802642
0.315972	0.593855	  2.6903	  42.742	0.398323	0.935111	 1.22654	 1.20423	 1.06971	 2.46191	 98.9032	 4.43341	 360.243	 3093.94	  802823
0.319444	0.593729	  2.6992	  42.742	0.398405	0.930618	 1.22736	  1.2003	 1.07493	 2.46564	  98.901	 4.43496	 360.072	 3094.03	  802984
0.322917	0.593602	 2.70822	  42.742	0.398478	0.926224	  1.2281	 1.19633	 1.08005	 2.46928	 98.8988	 4.43651	 359.901	 3094.12	  803124
0.326389	0.593475	 2.71735	  42.742	 0.39854	0.921929	 1.22876	 1.19234	 1.08507	 2.47284	 98.8965	 4.43806	 359.731	  3094.2	  803244
0.329861	0.593347	 2.72658	  42.742	0.398592	0.917731	 1.22935	 1.18834	    1.09	 2.47631	 98.8943	 4.43961	 359.561	 3094.29	  803343
0.333333	0.593219	 2.73592	  42.742	0.398634	0.913629	 1.22987	 1.18432	 1.09483	 2.47971	  98.892	 4.44117	 359.391	 3094.37	  803424
0.336806	 0.59309	 2.74536	  42.742	0.398667	 0.90962	 1.23032	  1.1803	 1.09957	 2.48302	 98.8897	 4.44273	 359.221	 3094.46	  803485
0.340278	0.592961	 2.75489	  42.742	0.398691	0.905705	  1.2307	 1.17628	 1.10422	 2.48625	 98.8874	 4.44429	 359.052	 3094.54	  803528
 0.34375	0.592831	 2.76451	  42.742	0.398707	0.901883	 1.23101	 1.17226	 1.10877	  2.4894	 98.8851	 4.44585	 358.883	 3094.63	  803554
0.347222	  0.5927	 2.77422	  42.742	0.398713	 0.89815	 1.23127	 1.16824	 1.11324	 2.49248	 98.8828	 4.44741	 358.714	 3094.72	  803562
0.350694	0.592569	 2.78401	  42.742	0.398712	0.894507	 1.23146	 1.16423	 1.11762	 2.49548	 98.8805	 4.44898	 358.546	  3094.8	  803554
0.354167	0.592437	 2.79389	  42.742	0.398702	0.890952	 1.23159	 1.16024	 1.12191	  2.4984	 98.8782	 4.45054	 358.378	 3094.88	  803530
0.357639	0.592304	 2.80383	  42.742	0.398685	0.887484	 1.23167	 1.15626	 1.12611	 2.50125	 98.8758	 4.45211	  358.21	 3094.97	  803490
0.361111	 0.59217	 2.81385	  42.742	0.398661	0.884101	 1.23169	  1.1523	 1.13023	 2.50403	 98.8734	 4.45369	 358.043	 3095.05	  803436
0.364583	0.592035	 2.82394	  42.742	 0.39863	0.880803	 1.23166	 1.14836	 1.13426	 2.50673	 98.8711	 4.45526	 357.875	 3095.14	  803368
0.368056	0.591899	  2.8341	  42.742	0.398592	0.877587	 1.23158	 1.14445	 1.13821	 2.50936	 98.8687	 4.45683	 357.708	 3095.22	  803286
0.371528	0.591763	 2.84431	  42.742	0.398548	0.874453	 1.23145	 1.14057	 1.14208	 2.51192	 98.8663	 4.45841	 357.542	 3095.31	  803192
   0.375	0.591625	 2.85459	  42.742	0.398498	0.871398	 1.23128	 1.13671	 1.14586	 2.51441	 98.8639	 4.45999	 357.375	 3095.39	  803086
0.378472	0.591487	 2.86492	  42.742	0.398442	0.868421	 1.23106	 1.13289	 1.14956	 2.51683	 98.8615	 4.46157	 357.209	 3095.47	  802969
0.381944	0.591347	 2.87531	  42.742	0.398381	0.865522	 1.23079	  1.1291	 1.15319	 2.51918	 98.8591	 4.46315	 357.044	 3095.56	  802842
0.385417	0.591206	 2.88575	  42.742	0.398316	0.862698	 1.23049	 1.12534	 1.15673	 2.52147	 98.8566	 4.46474	 356.878	 3095.64	  802704
0.388889	0.591065	 2.89623	  42.742	0.398245	0.859949	 1.23015	 1.12162	  1.1602	 2.52369	 98.8542	 4.46632	 356.713	 3095.72	  802557
0.392361	0.590922	 2.90677	  42.742	0.398171	0.857272	 1.22976	 1.11795	 1.16359	 2.52585	 98.8517	 4.46791	 356.548	  3095.8	  802402
0.395833	0.590778	 2.91734	  42.742	0.398092	0.854668	 1.22935	 1.11431	  1.1669	 2.52794	 98.8493	  4.4695	 356.383	 3095.89	  802238
0.399306	0.590633	 2.92796	  42.742	 0.39801	0.852133	 1.22889	 1.11071	 1.17014	 2.52997	 98.8468	 4.47109	 356.219	 3095.97	  802067
0.402778	0.590487	 2.93862	  42.742	0.397924	0.849667	 1.22841	 1.10716	  1.1733	 2.53194	 98.8443	 4.47268	 356.055	 3096.05	  801890
 0.40625	 0.59034	 2.94931	  42.742	0.397836	0.847267	 1.22789	 1.10365	 1.17639	 2.53385	 98.8419	 4.47427	 355.891	 3096.13	  801706
0.409722	0.590192	 2.96004	  42.742	0.397744	0.844934	 1.22735	 1.10019	 1.17941	  2.5357	 98.8394	 4.47587	 355.728	 3096.22	  801517
0.413194	0.590043	  2.9708	  42.742	 0.39765	0.842665	 1.22677	 1.09677	 1.18236	 2.53749	 98.8369	 4.47746	 355.564	  3096.3	  801323
0.416667	0.589892	 2.98159	  42.742	0.397554	0.840459	 1.22617	  1.0934	 1.18524	 2.53922	 98.8344	 4.47906	 355.401	 3096.38	  801125
0.420139	0.589741	 2.99241	  42.742	0.397456	0.838314	 1.22554	 1.09007	 1.18805	 2.54089	 98.8318	 4.48066	 355.239	 3096.46	  800922
0.423611	0.589588	 3.00326	  42.742	0.397357	0.836231	 1.22489	 1.08679	 1.19079	 2.54251	 98.8293	 4.48226	 355.076	 3096.54	  800717
0.427083	0.589435	 3.01413	  42.742	0.397256	0.834206	 1.22422	 1.08356	 1.19346	 2.54408	 98.8268	 4.48386	 354.914	 3096.62	  800508
0.430556	 0.58928	 3.02502	  42.742	0.397153	 0.83224	 1.22352	 1.08038	 1.19607	 2.54559	 98.8243	 4.48546	 354.753	  3096.7	  800297
0.434028	0.589124	 3.03594	  42.742	 0.39705	0.830329	  1.2228	 1.07725	 1.19861	 2.54705	 98.8217	 4.48707	 354.591	 3096.78	  800085
  0.4375	0.588967	 3.04688	  42.742	0.396946	0.828474	 1.22207	 1.07416	 1.20109	 2.54846	 98.8192	 4.48867	  354.43	 3096.87	  799870
0.440972	0.588809	 3.05783	  42.742	0.396842	0.826673	 1.22131	 1.07113	  1.2035	 2.54982	 98.8166	 4.49028	 354.269	 3096.95	  799655
0.444444	 0.58865	  3.0688	  42.742	0.396737	0.824924	 1.22054	 1.06814	 1.20585	 2.55112	 98.8141	 4.49188	 354.108	 3097.03	  799439
0.447917	 0.58849	 3.07979	  42.742	0.396632	0.823227	 1.21975	  1.0652	 1.20814	 2.55238	 98.8115	 4.49349	 353.948	 3097.11	  799223
0.451389	0.588328	 3.09079	  42.742	0.396528	 0.82158	 1.21895	 1.06231	 1.21036	 2.55359	 98.8089	  4.4951	 353.788	 3097.19	  799007
0.454861	0.588166	  3.1018	  42.742	0.396423	0.819983	 1.21813	 1.05947	 1.21253	 2.55476	 98.8064	 4.49671	 353.628	 3097.27	  798791
0.458333	0.588003	 3.11283	  42.742	0.396319	0.818434	  1.2173	 1.05668	 1.21464	 2.55588	 98.8038	 4.49832	 353.468	 3097.35	  798577
0.461806	0.587839	 3.12387	  42.742	0.396215	0.816931	 1.21646	 1.05394	 1.21669	 2.55695	 98.8012	 4.49994	 353.309	 3097.43	  798363
0.465278	0.587673	 3.13491	  42.742	0.396112	0.815474	 1.21561	 1.05124	 1.21868	 2.55798	 98.7986	 4.50155	  353.15	 3097.51	  798151
 0.46875	0.587507	 3.14597	  42.742	 0.39601	0.814061	 1.21474	  1.0486	 1.22061	 2.55897	  98.796	 4.50317	 352.992	 3097.59	  797940
